29677562,29677578,-48406,-10864,341369,-936401,76360096,692673,159790272,2525,900,4863,,,,,
29677556,29677914,-1107293,-12329,340576,-935302,76381976,728939,159791904,2524,900,4864,,,,,
29677968,29677970,-6050,-14892,338867,-935912,76380112,789732,159839680,2524,900,4865,,,,,
29677890,29677946,-169421,-8605,341613,-931213,76394680,665168,159758448,2524,901,4866,,,,,
29677706,29677920,-665585,-13000,341247,-935607,76407112,700093,159766640,2525,901,4867,,,,,
29677922,29677568,1095191,-10314,339782,-937255,76422600,676374,159814416,2524,900,4868,,,,,
29677702,29677998,-919718,-11535,340942,-937560,76425864,604355,159843952,2525,901,4869,,,,,
29677806,29677768,121015,-11291,340454,-935302,76430864,573530,159847808,2525,901,4870,,,,,
29677780,29677890,-344894,-11474,339050,-932006,76436672,567793,159852816,2525,900,4871,,,,,
29678090,29677854,732144,-11474,342956,-933837,76433032,568785,159772400,2525,900,4872,,,,,
29677882,29678030,-453808,-10314,341857,-937438,76437648,494975,159791472,2524,900,4873,,,,,
29678090,29678038,163371,-11901,343017,-937133,76436720,527163,159760896,2525,901,4874,,,,,
29677940,29677792,453808,-11596,341857,-932983,76438936,540050,159730768,2525,900,4875,,,,,
29677756,29677832,-235980,-13366,343261,-933105,76463784,770728,159636592,2525,900,4876,,,,,
29677946,29677970,-78660,-11901,339477,-934997,76484312,812953,159698000,2524,900,4877,,,,,
29677740,29677914,-538519,-11901,343566,-935668,76502640,830217,159645040,2524,901,4878,,,,,
29677946,29677828,363046,-11291,341735,-938598,76521432,817925,159683712,2525,901,4879,,,,,
29677730,29678052,-998378,-9460,341186,-938537,76538232,726850,159736864,2525,901,4880,,,,,
29677938,29678008,-217828,-10620,340148,-934509,76540104,711534,159758560,2524,900,4881,,,,,
29677748,29678298,-1706320,-7751,341796,-929626,76569488,639073,159683056,2525,900,4882,,,,,
29677848,29677978,-405402,-12756,338684,-936157,76580232,730961,159765520,2525,901,4883,,,,,
29678220,29677884,1040734,-12329,343322,-934570,76587368,757786,159687872,2525,901,4884,,,,,
29677830,29677998,-520367,-9643,339416,-934692,76586160,632716,159756480,2525,900,4885,,,,,
29677460,29677632,-532468,-10009,340087,-937316,76583552,560677,159804944,2524,900,4886,,,,,
29677946,29677970,-78660,-11718,343383,-935546,76581784,578820,159735600,2524,901,4887,,,,,
29677638,29677434,635332,-13000,341613,-934326,76579824,614778,159729184,2525,900,4888,,,,,
29677822,29678062,-744246,-11169,340759,-935974,76592600,580245,159768720,2524,900,4889,,,,,
29677864,29677894,-96812,-10559,340637,-935912,76597408,557888,159790880,2525,900,4890,,,,,
29677846,29677920,-229929,-13000,341674,-932067,76594376,653270,159737840,2525,900,4891,,,,,
29677828,29677924,-296488,-9155,341979,-935607,76600056,520249,159751264,2525,900,4892,,,,,
29677884,29677824,187574,-12695,340454,-936218,76594840,447125,159829488,2525,901,4893,,,,,
29678036,29677828,641382,-9887,341369,-936523,76591240,353530,159848448,2525,901,4894,,,,,
29677830,29677820,30253,-11047,341064,-936035,76590008,348761,159855232,2525,900,4895,,,,,
29677976,29677970,18152,-12756,338928,-935485,76603832,410206,159903920,2525,901,4896,,,,,
29677708,29677688,66558,-9155,342285,-933044,76587312,342162,159835536,2525,901,4897,,,,,
29677952,29677986,-108914,-11352,341247,-934875,76580896,386453,159819440,2525,900,4898,,,,,
29677798,29677740,181523,-13244,340759,-934081,76583912,460904,159825200,2525,901,4899,,,,,
29677584,29677740,-484062,-11230,342102,-934875,76570040,329864,159853440,2525,900,4900,,,,,
29677792,29677906,-350945,-13488,340881,-933105,76596168,617013,159780240,2525,901,4901,,,,,
29677898,29677976,-242031,-12023,342285,-934020,76615120,681335,159729056,2525,901,4902,,,,,
29677578,29677716,-429605,-9094,340576,-934387,76633024,629566,159747152,2525,901,4903,,,,,
29677974,29677906,211777,-8056,340026,-940978,76666976,545506,159829536,2525,900,4904,,,,,
29677822,29677768,169421,-12390,341979,-936401,76677272,652907,159780368,2525,901,4905,,,,,
29678106,29677956,465910,-12817,340576,-932678,76688056,673630,159753040,2525,901,4906,,,,,
29677800,29677768,102863,-12023,340637,-934448,76680200,689264,159759296,2525,900,4907,,,,,
29678060,29677678,1185953,-11291,343322,-936096,76670880,676680,159715136,2525,901,4908,,,,,
29678114,29677974,429605,-11840,341186,-935729,76662440,684312,159736512,2525,900,4909,,,,,
29677724,29677792,-211777,-12939,341979,-933715,76653408,716153,159713088,2525,900,4910,,,,,
29677832,29678124,-901566,-6530,342224,-937377,76672712,548274,159727648,2525,901,4911,,,,,
29677484,29677508,-72609,-12756,342041,-936401,76687192,645588,159722576,2525,900,4912,,,,,
29677730,29678038,-949972,-9826,340087,-932739,76708224,604898,159739552,2525,901,4913,,,,,
29677970,29677894,235980,-10681,342529,-935302,76713184,655569,159704736,2525,901,4914,,,,,
29677714,29677890,-544570,-13183,340759,-934326,76698272,581663,159772800,2525,900,4915,,,,,
29677906,29678094,-580875,-13122,339965,-936279,76685472,555517,159839536,2525,901,4916,,,,,
29677884,29678052,-520367,-13183,342041,-934204,76672624,550783,159808368,2525,900,4917,,,,,
29677792,29677890,-302539,-10986,340881,-933105,76670912,424661,159808576,2525,901,4918,,,,,
29677890,29678028,-423554,-11352,340270,-936706,76651336,444021,159844240,2525,901,4919,,,,,
29677518,29677592,-229929,-12390,340881,-931762,76653216,459405,159815904,2525,900,4920,,,,,
29677812,29678022,-647433,-11779,342834,-934570,76656896,441075,159786688,2525,900,4921,,,,,
29677890,29677806,260183,-11291,340881,-933776,76654616,380941,159822624,2525,900,4922,,,,,
29677962,29677844,369097,-11840,341369,-932739,76670592,496116,159777424,2525,901,4923,,,,,
29677906,29677870,114964,-11657,340332,-935974,76684120,530665,159810992,2525,900,4924,,,,,
29678008,29677906,314640,-12634,341430,-936035,76696592,568779,159806784,2525,901,4925,,,,,
29677872,29677824,145218,-11840,339965,-938354,76715072,564585,159853728,2525,901,4926,,,,,
29677706,29677940,-726093,-13916,340942,-932800,76721752,628353,159802768,2525,901,4927,,,,,
29677800,29677954,-471960,-9826,341308,-931884,76712096,527508,159775840,2525,901,4928,,,,,
29677920,29677944,-72609,-11047,342468,-933227,76705584,525733,159736944,2525,901,4929,,,,,
29677966,29677788,556671,-16296,342773,-934081,76699064,653892,159715472,2526,901,4930,,,,,
29677876,29678038,-496164,-10559,340637,-937744,76690408,557223,159792288,2526,900,4931,,,,,
29677598,29677730,-411453,-10131,341247,-936828,76683840,514583,159806864,2526,900,4932,,,,,
29678050,29677800,774500,-10498,343566,-932983,76698488,531696,159718672,2525,900,4933,,,,,
29677962,29677836,393300,-12634,340759,-932983,76698656,567163,159736464,2525,900,4934,,,,,
29677542,29677848,-949972,-12451,340270,-936950,76713024,595461,159793648,2526,901,4935,,,,,
29677694,29678074,-1179902,-11779,340087,-939208,76717144,558180,159850352,2525,900,4936,,,,,
29677562,29677970,-1264613,-12390,339477,-937744,76717800,537511,159889360,2525,900,4937,,,,,
29677854,29677806,145218,-10498,339538,-939941,76719192,484075,159926720,2526,900,4938,,,,,
29677860,29677936,-235980,-10559,341796,-934936,76721160,468457,159848800,2526,900,4939,,,,,
29678044,29677864,562722,-12023,341552,-938110,76715976,535744,159823888,2525,900,4940,,,,,
29677832,29678106,-847109,-10803,340698,-934570,76720736,497934,159817904,2525,900,4941,,,,,
29677936,29677772,508265,-9582,339904,-931884,76725752,475451,159801056,2526,900,4942,,,,,
29677698,29677828,-405402,-8117,341003,-936340,76744928,411777,159816464,2526,901,4943,,,,,
29677838,29677864,-78660,-9826,339477,-934570,76750816,323658,159878528,2526,901,4944,,,,,
29677938,29677860,242031,-9704,339721,-937560,76759192,289873,159925920,2526,900,4945,,,,,
29677838,29678020,-562722,-9765,340332,-936279,76756504,290565,159915504,2526,900,4946,,,,,
29677526,29677752,-701890,-12451,341735,-939758,76744976,360089,159899664,2526,901,4947,,,,,
29677952,29677892,181523,-13366,340148,-934997,76748712,423340,159899488,2526,901,4948,,,,,
29677876,29677890,-48406,-11047,341186,-936401,76737952,383867,159898592,2526,900,4949,,,,,
29677730,29677914,-568773,-11352,343200,-934326,76749888,556940,159774896,2526,901,4950,,,,,
29677956,29678106,-465910,-10620,340759,-931823,76757088,596233,159751168,2525,900,4951,,,,,
29677986,29677954,102863,-12207,340576,-937377,76763768,647476,159791808,2526,901,4952,,,,,
29677724,29677788,-193625,-10070,341430,-934875,76763120,536904,159786432,2526,901,4953,,,,,
29677848,29677716,405402,-11962,339904,-940429,76771664,565522,159858736,2526,900,4954,,,,,
29677982,29677992,-30253,-12817,341552,-934142,76783360,589117,159816192,2526,901,4955,,,,,
29677930,29677870,187574,-10009,340454,-934875,76798832,534498,159819216,2526,900,4956,,,,,
29677876,29677878,-12101,-11413,343322,-934142,76815400,557773,159741536,2526,901,4957,,,,,
29677500,29677730,-713992,-12023,339050,-935485,76821184,485574,159842800,2527,900,4958,,,,,
29677930,29677708,689789,-10498,342041,-934875,76827944,424615,159818656,2526,900,4959,,,,,
29677854,29677892,-121015,-13427,340393,-934387,76825296,484547,159835264,2527,900,4960,,,,,
29677714,29677660,169421,-10070,341125,-933593,76829800,420017,159824864,2526,901,4961,,,,,
29677542,29677484,175472,-15563,339294,-932433,76828648,493798,159847440,2526,901,4962,,,,,
29677956,29677836,369097,-6591,343444,-935607,76827912,349359,159802112,2526,901,4963,,,,,
29678066,29677622,1379578,-5432,338745,-934448,76824424,211778,159886672,2526,901,4964,,,,,
29677870,29677776,290437,-14648,341064,-932128,76816520,338843,159870576,2526,901,4965,,,,,
29677798,29677828,-90761,-11413,340576,-936767,76805728,303780,159922832,2526,901,4966,,,,,
29677924,29678032,-332792,-12939,341247,-940124,76831192,522246,159882400,2526,901,4967,,,,,
29677502,29677556,-169421,-5798,342834,-932922,76836712,520783,159751136,2526,900,4968,,,,,
29677708,29677732,-72609,-13366,341186,-934753,76857240,641900,159752944,2526,900,4969,,,,,
29677856,29677822,102863,-13549,343505,-935058,76888568,651671,159709184,2526,900,4970,,,,,
29677568,29677892,-1004429,-16357,342407,-933227,76906920,624508,159725984,2526,900,4971,,,,,
29677986,29677830,484062,-11535,339782,-936279,76926752,494294,159820496,2526,901,4972,,,,,
29677422,29677600,-550621,-8728,340881,-936584,76949360,379705,159841488,2526,900,4973,,,,,
29677484,29677468,48406,-12512,342895,-934265,76948856,481523,159772384,2526,900,4974,,,,,
29677864,29677870,-18152,-13793,340332,-931945,76950136,557557,159773696,2526,900,4975,,,,,
29677694,29677240,1403781,-9399,339904,-937011,76975440,426013,159839280,2526,901,4976,,,,,
29677716,29677960,-756347,-8483,340087,-937499,76980880,399396,159867184,2526,900,4977,,,,,
29677998,29677912,266234,-8056,340270,-937683,76984024,342901,159890496,2526,900,4978,,,,,
29677752,29677938,-574824,-11901,341674,-932372,76987880,419330,159821968,2526,900,4979,,,,,
29677966,29677804,502214,-11901,343383,-934692,76989776,443634,159769264,2526,900,4980,,,,,
29677930,29677854,235980,-10070,344177,-931457,76990792,405411,159695568,2526,900,4981,,,,,
29677414,29677740,-1010480,-10375,341918,-936584,76992648,416317,159748416,2526,900,4982,,,,,
29677736,29677914,-550621,-9277,341308,-939514,76981064,411968,159803392,2526,900,4983,,,,,
29677740,29677676,199675,-11352,340026,-935729,76989224,392207,159852080,2526,900,4984,,,,,
29677788,29677746,127066,-6958,342590,-933227,76998040,292807,159791520,2526,900,4985,,,,,
29677902,29677764,429605,-13305,340026,-933837,77009480,411244,159816832,2526,900,4986,,,,,
29677630,29677608,72609,-9338,339660,-934265,77018272,357256,159850560,2527,901,4987,,,,,
29677886,29677798,272285,-8544,340759,-936523,77019240,402549,159831952,2526,901,4988,,,,,
29677960,29678138,-550621,-9643,341064,-936706,77022104,417551,159825856,2526,899,4989,,,,,
29678046,29677746,931820,-13122,340332,-933715,77032272,469115,159828896,2527,901,4990,,,,,
29677982,29677792,592976,-10009,342956,-934753,77048024,469662,159763104,2526,901,4991,,,,,
29677688,29678046,-1113343,-6530,341369,-930847,77036728,142367,159826256,2527,900,4992,,,,,
29677744,29677860,-356996,-7385,342041,-934204,77032896,42196,159843872,2527,901,4993,,,,,
29677848,29677676,532468,-12512,341369,-937316,77031440,131751,159886960,2526,900,4994,,,,,
29677770,29677832,-193625,-13671,341674,-935607,77016160,228756,159882832,2526,900,4995,,,,,
29677510,29677570,-187574,-10375,343566,-932250,77007168,180018,159823024,2526,900,4996,,,,,
29677906,29677692,665585,-10620,342590,-934081,77005912,167567,159824592,2526,900,4997,,,,,
29677554,29677430,387250,-10070,340515,-934509,77035536,415810,159786688,2526,900,4998,,,,,
29677838,29677890,-163371,-11596,341064,-934936,77059344,542265,159768816,2526,899,4999,,,,,
29677838,29677886,-151269,-9277,340209,-936645,77080584,529717,159800224,2526,901,5000,,,,,
29677800,29677736,199675,-12023,343261,-934204,77079480,593706,159718352,2526,900,5001,,,,,
29677764,29677828,-199675,-12268,340148,-932128,77079856,614184,159731376,2526,901,5002,,,,,
29677828,29677720,332792,-9094,341003,-939392,77086616,544314,159801904,2526,900,5003,,,,,
29677608,29678038,-1331171,-12390,342407,-934692,77096592,597570,159751216,2527,900,5004,,,,,
29677824,29677848,-72609,-8422,342102,-935241,77085592,340287,159803648,2527,900,5005,,,,,
29677990,29677778,659535,-14465,341369,-934448,77080288,396061,159821520,2526,900,5006,,,,,
29677936,29677856,248082,-10314,342041,-931640,77073488,315370,159796160,2527,900,5007,,,,,
29677708,29677930,-683738,-11474,341003,-932495,77068728,313052,159814144,2527,901,5008,,,,,
29677624,29677448,550621,-10986,343383,-935241,77063816,299943,159785040,2526,900,5009,,,,,
29677794,29677814,-60507,-10925,343078,-934814,77043336,315877,159778208,2526,900,5010,,,,,
29677694,29677984,-901566,-10742,341247,-932739,77011024,271355,159816336,2526,901,5011,,,,,
29678042,29678216,-538519,-11291,343017,-935974,76979992,270109,159819808,2527,900,5012,,,,,
29677730,29677832,-314640,-12268,341735,-933776,76949184,295846,159832560,2527,900,5013,,,,,
29677516,29677878,-1125445,-9094,341064,-936279,76935600,218896,159864784,2527,900,5014,,,,,
29677792,29677954,-496164,-10864,339538,-937133,76932568,253912,159926208,2526,900,5015,,,,,
29677778,29677844,-205726,-9521,340209,-934142,76929728,193361,159935088,2526,901,5016,,,,,
29677706,29677876,-526418,-10437,340576,-934265,76909120,267464,159907184,2527,900,5017,,,,,
29677740,29677828,-272285,-11047,341247,-935546,76916104,515642,159826144,2527,900,5018,,,,,
29677708,29677924,-665585,-10559,339843,-937011,76917928,590959,159839536,2527,900,5019,,,,,
29677756,29677670,266234,-11535,341918,-936645,76917632,643441,159800304,2527,901,5020,,,,,
29677646,29677772,-387250,-11779,341491,-937011,76913600,615054,159794736,2527,901,5021,,,,,
29677852,29677806,139167,-8422,339965,-935607,76927344,535397,159820368,2526,901,5022,,,,,
29677676,29677946,-835007,-13916,341979,-934570,76935736,640397,159774256,2527,900,5023,,,,,
29677938,29677622,980226,-10498,342041,-935485,76931440,580893,159768224,2527,901,5024,,,,,
29677440,29677906,-1446136,-13488,341979,-935302,76931080,663506,159752096,2527,900,5025,,,,,
29678074,29677762,968125,-11779,341674,-934814,76928816,650900,159750768,2526,900,5026,,,,,
29677778,29677676,314640,-13305,340698,-939514,76927600,682888,159811664,2527,900,5027,,,,,
29677870,29677538,1028632,-12023,341857,-933471,76946368,667907,159755760,2527,901,5028,,,,,
29677770,29677572,611128,-10192,341430,-933166,76962456,642011,159731296,2527,900,5029,,,,,
29677844,29677686,490113,-10437,341125,-934204,76947120,624989,159731888,2526,901,5030,,,,,
29677722,29677752,-90761,-10925,341186,-935058,76928384,609735,159743344,2526,900,5031,,,,,
29677822,29677784,121015,-11901,340820,-934875,76918736,689310,159739056,2526,900,5032,,,,,
29677876,29677694,562722,-10009,339965,-932433,76907240,672213,159739920,2526,901,5033,,,,,
29677694,29678170,-1476390,-11779,344299,-931030,76894792,710181,159625936,2527,900,5034,,,,,
29677378,29677440,-187574,-11291,341369,-936401,76907544,678729,159692832,2527,902,5035,,,,,
29677816,29677714,314640,-12878,341735,-934448,76923112,703330,159710304,2527,901,5036,,,,,
29677592,29677754,-502214,-9643,341125,-937560,76933768,644665,159755104,2526,900,5037,,,,,
29677720,29678000,-865261,-7995,341491,-934936,76947184,599556,159732592,2526,900,5038,,,,,
29677806,29677832,-78660,-9765,342163,-934081,76932488,410647,159765920,2526,901,5039,,,,,
29677800,29677852,-157320,-11230,342285,-931274,76922496,379432,159742640,2526,901,5040,,,,,
29677648,29677602,145218,-10803,341979,-931213,76913384,356486,159734112,2527,901,5041,,,,,
29677844,29677772,223878,-12390,339538,-938110,76906384,364325,159843184,2526,901,5042,,,,,
29677854,29677614,744246,-13427,339843,-937011,76895120,389596,159894368,2526,900,5043,,,,,
29677772,29677952,-556671,-9277,340270,-935119,76893576,309673,159884608,2527,901,5044,,,,,
29677500,29677622,-375148,-10498,341430,-939025,76873576,345357,159886336,2526,900,5045,,,,,
29678032,29677922,338843,-8728,339721,-936096,76871360,439957,159864544,2526,901,5046,,,,,
29677706,29677864,-490113,-13854,341735,-934142,76866640,601347,159794704,2526,901,5047,,,,,
29678078,29677768,962074,-10253,340881,-939208,76859360,568245,159828544,2526,901,5048,,,,,
29677544,29677848,-937871,-13549,341247,-936950,76857168,626394,159824656,2527,900,5049,,,,,
29678000,29677460,1670015,-10437,340759,-937438,76857032,543085,159841728,2526,900,5050,,,,,
29677450,29677624,-544570,-8850,341613,-940124,76856168,479415,159855408,2527,901,5051,,,,,
29677714,29677724,-30253,-11901,341796,-935790,76858736,563439,159809120,2526,900,5052,,,,,
29677714,29677730,-48406,-9826,342590,-933593,76856312,517963,159758080,2527,901,5053,,,,,
29677812,29677618,605078,-10375,340515,-936035,76855536,512249,159795920,2527,901,5054,,,,,
29677854,29677832,66558,-10803,341979,-934204,76854448,522712,159767024,2526,901,5055,,,,,
29677714,29677864,-459859,-11657,341674,-933166,76873056,532268,159750080,2527,900,5056,,,,,
29677724,29677864,-429605,-10681,342590,-932617,76879976,520823,159715248,2526,901,5057,,,,,
29677556,29677532,78660,-11779,341430,-936767,76888408,519519,159757424,2527,900,5058,,,,,
29677878,29677860,60507,-8789,340515,-934509,76887608,385916,159802928,2526,900,5059,,,,,
29677446,29677408,114964,-10009,340515,-931091,76911416,543505,159744096,2526,901,5060,,,,,
29677542,29677546,-18152,-10314,338928,-937133,76932704,604199,159805648,2527,901,5061,,,,,
29677898,29677856,133117,-11840,343261,-935485,76951576,666846,159728880,2527,900,5062,,,,,
29677838,29677924,-266234,-11901,338378,-937377,76975368,674523,159817888,2527,900,5063,,,,,
29677736,29677692,139167,-10803,340881,-933593,76998256,713061,159771744,2526,901,5064,,,,,
29677752,29677792,-127066,-9155,340881,-932189,77012712,644846,159735968,2527,900,5065,,,,,
29677624,29677568,175472,-11962,342773,-934997,77022000,640292,159704720,2527,900,5066,,,,,
29677974,29677870,326742,-9216,340637,-932128,76994648,308424,159807360,2526,901,5067,,,,,
29677686,29678010,-1004429,-10681,343627,-932556,76975856,225736,159769152,2527,900,5068,,,,,
29677956,29677738,671636,-11474,339355,-935790,76960032,213678,159869312,2527,901,5069,,,,,
29677386,29677306,248082,-9460,338928,-933654,76944616,164284,159921968,2527,901,5070,,,,,
29677676,29677670,18152,-11413,341430,-935058,76917488,272533,159893408,2527,900,5071,,,,,
29678008,29677744,816855,-13366,342834,-932250,76913608,269113,159842496,2527,900,5072,,,,,
29677676,29677806,-405402,-10864,339782,-931945,76935728,373888,159825472,2527,900,5073,,,,,
29677676,29677784,-332792,-10437,342163,-933715,76956744,419863,159776032,2526,901,5074,,,,,
29677654,29677668,-42355,-10681,341430,-934753,76976680,439817,159777344,2527,900,5075,,,,,
29677538,29677708,-526418,-6164,343627,-932067,76995552,334355,159704976,2527,900,5076,,,,,
29677664,29677798,-417503,-10986,341430,-933776,76982968,464984,159710912,2526,900,5077,,,,,
29677668,29677848,-556671,-11108,341064,-934814,76967528,516566,159739088,2527,901,5078,,,,,
29677660,29677798,-429605,-9277,340270,-938720,76992744,418739,159809488,2527,900,5079,,,,,
29677430,29677946,-1597406,-13305,340209,-932800,77008560,414089,159817104,2527,900,5080,,,,,
29677822,29677844,-66558,-11901,341308,-931518,77041896,498042,159748512,2526,901,5081,,,,,
29677624,29677730,-332792,-9826,340270,-935912,77073832,472510,159776272,2527,900,5082,,,,,
29677806,29677812,-18152,-8300,340026,-935607,77106240,425921,159793648,2527,901,5083,,,,,
29677836,29677788,151269,-8483,341186,-934448,77116624,514607,159764160,2527,900,5084,,,,,
29677854,29677654,617179,-11901,340637,-934326,77105840,623465,159757232,2527,900,5085,,,,,
29677960,29677778,568773,-10681,339904,-935607,77105312,659671,159780544,2527,901,5086,,,,,
29677544,29677366,556671,-17272,343383,-933715,77096784,786047,159715280,2527,900,5087,,,,,
29677828,29677956,-393300,-15014,340820,-938049,77078696,726053,159800928,2527,900,5088,,,,,
29677806,29677792,42355,-13061,339294,-937560,77062336,659883,159874896,2527,901,5089,,,,,
29677598,29677618,-60507,-12878,342041,-935363,77046584,634284,159828304,2527,901,5090,,,,,
29677746,29678062,-980226,-12512,341735,-933593,77035136,564852,159806512,2528,900,5091,,,,,
29677652,29677708,-175472,-15014,340270,-932433,77028736,573449,159813984,2528,900,5092,,,,,
29677752,29677864,-344894,-16052,341979,-935729,77028448,603918,159800048,2527,900,5093,,,,,
29677720,29677648,223878,-11108,343139,-936157,77047624,651204,159723632,2527,900,5094,,,,,
29677460,29677470,-30253,-10314,340942,-936157,77031464,387713,159822480,2527,900,5095,,,,,
29677970,29677764,641382,-10314,341552,-931579,77021584,294717,159802080,2527,900,5096,,,,,
29677712,29677868,-478011,-12329,340942,-933593,77014360,309597,159815360,2528,901,5097,,,,,
29677844,29677860,-48406,-11413,341552,-933227,76993816,288307,159819936,2527,900,5098,,,,,
29677744,29677736,24203,-12634,342102,-937438,76984544,321556,159837056,2527,901,5099,,,,,
29677764,29677772,-24203,-10131,341430,-935546,76968656,249113,159855232,2527,901,5100,,,,,
29677846,29677752,290437,-11108,340087,-937683,76988176,494286,159839424,2527,901,5101,,,,,
29677780,29677804,-78660,-13000,341064,-933654,76949264,285397,159903536,2527,900,5102,,,,,
29677736,29677800,-199675,-9521,342041,-936340,76916616,123705,159920224,2527,901,5103,,,,,
29677914,29677760,478011,-10009,343811,-935241,76888800,77870,159864832,2527,899,5104,,,,,
29677638,29677708,-217828,-14343,341857,-938049,76866664,176056,159900832,2527,900,5105,,,,,
29677800,29677740,187574,-9033,338195,-934875,76843104,119989,159980064,2527,900,5106,,,,,
29677370,29677494,-387250,-10925,340820,-935119,76832968,118250,159965904,2528,901,5107,,,,,
29677720,29677654,205726,-11657,342773,-935974,76858312,367136,159842880,2528,900,5108,,,,,
29677772,29677676,296488,-12023,342102,-934814,76877416,461572,159794480,2528,900,5109,,,,,
29677460,29677778,-980226,-11535,340026,-935363,76894720,481736,159826480,2528,901,5110,,,,,
29677720,29677692,90761,-11718,342590,-938476,76914664,524129,159805632,2528,900,5111,,,,,
29677864,29677752,344894,-11779,341674,-932189,76918704,521745,159778256,2528,900,5112,,,,,
29677864,29677830,102863,-11047,342651,-935607,76902200,536533,159748672,2528,901,5113,,,,,
29677736,29677792,-175472,-12084,342285,-937438,76910344,538973,159764272,2528,901,5114,,,,,
29677812,29677938,-387250,-10437,340881,-937988,76960552,825915,159742064,2528,900,5115,,,,,
29677728,29677906,-550621,-12329,340515,-934692,77002816,975009,159717824,2528,900,5116,,,,,
29677906,29677780,393300,-10864,342712,-930847,77039640,990807,159624672,2528,900,5117,,,,,
29677784,29677920,-423554,-12207,339355,-938293,77067696,1011862,159728496,2528,900,5118,,,,,
